LONG;0.5000000;1.0000000;-0.8013222;BAD; 0.7746017;-0.8013222; 195;  0.7035542; 426374100 09_15_00 PC.gif; True; 0.20; 10; -0.51;0.08;0.30;0.09;0.25;0.44;0.39;0.63;0.58;0.63;0.43;0.40;0.32;0.20;-0.08;-0.25;0.07;0.04;0.20;-0.09;-0.05
LONG;0.5000000;1.0000000;-0.6763073;BAD; 0.1321845;-0.6763073; 45;  0.7792517; 426379800 10_50_00 PC.gif; True; 0.20; 3; -0.16;-0.12;-0.04;-0.22;-0.48;-0.42;-0.40;-0.53;-0.46;-0.45;-0.48;-0.32;-0.13;-0.23;-0.36;-0.16;-0.03;-0.12;-0.02;-0.13;-0.15
LONG;0.5000000;1.0000000;2.5249741;OK; 2.5249741;-0.0234197; 40;  0.5146939; 426383100 11_45_00 PC.gif; True; 0.20; 22; 0.14;0.33;0.23;0.10;0.29;0.43;0.34;0.44;0.33;0.31;0.33;0.53;0.54;0.42;0.40;0.37;0.38;0.43;1.22;2.33;2.12
LONG;0.5000000;1.0000000;3.0345235;OK; 3.0345235;1.5601916; 100;  0.3296747; 426389100 01_25_00 PC.gif; True; 0.20; 21; 1.75;1.94;1.83;2.13;2.04;2.13;2.49;2.25;2.17;2.16;2.26;2.20;2.27;2.52;2.41;2.49;2.42;2.66;2.60;2.45;2.57
LONG;0.5000000;1.0000000;-2.0233480;BAD; 0.9772854;-2.0233480; 210;  0.5846181; 426402000 05_00_00 PC.gif; True; 0.20; 17; -0.09;0.03;0.27;0.04;0.14;-0.10;-0.01;0.14;0.34;0.20;0.13;0.20;0.24;0.29;0.59;0.21;0.42;-0.79;-1.66;-1.78;-1.73
LONG;0.5000000;1.0000000;-2.2946257;BAD; 0.8316870;-2.2946257; 35;  0.5127585; 426404100 05_35_00 PC.gif; True; 0.20; 10; -0.01;0.20;0.06;-0.01;0.06;0.10;0.15;0.45;0.06;0.27;-0.94;-1.80;-1.93;-1.88;-2.08;-2.10;-1.99;-1.64;-1.78;-1.83;-2.08
LONG;0.5000000;1.0000000;1.9285474;OK; 1.9285474;-0.1869280; 205;  0.2396923; 426416400 09_00_00 PC.gif; True; 0.20; 19; 1.00;0.91;0.60;-0.14;0.34;0.76;0.53;0.72;0.94;0.99;0.87;1.14;1.47;1.36;1.52;1.73;1.70;1.58;1.36;1.24;1.30
LONG;0.5000000;1.0000000;-0.4622482;BAD; 0.5974795;-0.4622482; 175;  0.1047325; 426426900 11_55_00 PC.gif; True; 0.20; 5; 0.15;0.39;0.41;0.30;-0.36;-0.42;-0.30;0.02;-0.10;0.15;0.34;0.14;0.03;0.05;0.12;0.01;-0.19;-0.08;-0.12;-0.39;-0.35
LONG;0.5000000;1.0000000;-1.1454708;BAD; 0.4218092;-1.1454708; 75;  0.5315306; 426434100 01_55_00 PC.gif; True; 0.20; 6; -0.34;-0.13;-0.27;0.42;0.01;-0.15;-0.88;-0.62;-0.19;-0.19;-0.48;-0.20;-0.12;-0.12;0.12;0.09;0.16;-0.11;0.05;0.29;0.19
LONG;0.5000000;1.0000000;-0.5826408;BAD; 0.3654233;-0.5826408; 200;  0.3381738; 426446100 05_15_00 PC.gif; True; 0.20; 3; 0.32;0.08;-0.11;-0.09;-0.06;-0.07;-0.12;-0.23;-0.24;-0.16;-0.08;-0.08;-0.35;-0.14;-0.16;-0.20;-0.12;-0.26;-0.25;-0.27;-0.36
